train_size,hidden_size,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
1000,16,0.3,8,7870600152506081,2.0528745040983396,2.7579076800066105e-7,3.418923313347477e-7
1000,258,0.3,3,7875862624201673,32769818.093533266,1.1920930376163597e-7,1.319408653444043e-7
1750,32,0.3,5,7878225899250303,26.822719882069897,1.1920928955078125e-7,1.6433001803761726e-7
1750,64,0.03,3,787912544047084,6702941.510629304,1.1920928955078125e-7,3.7303087196960405e-7
1500,32,0.01,5,7900906760588107,80101.02951371318,1.1920930376163597e-7,0.000035950208257418126
1750,32,0.01,6,7906169118699644,75297.71875,1.1920928955078125e-7,0.0000036021112919115694
1000,128,0.01,1,7914168953558309,45957790.521404445,1.1920930376163597e-7,0.7062131762504578
1000,64,0.03,3,7917553476186144,38451767.41619212,1.1920930376163597e-7,0.008318735286593437
1250,64,0.3,1,7925516544634276,22181125.355803806,1.1920930376163597e-7,1.5650989837467932e-7
1000,128,0.03,5,7969641952223139,44495530.6957194,1.1920930376163597e-7,0.048232391476631165
1750,16,0.03,2,7969654693393674,16480.508728667715,1.1920928955078125e-7,1.1934044152894785e-7
1750,32,0.03,6,798250343121676,68353.1328125,1.1920928955078125e-7,1.1936428734315996e-7
750,64,1,4,79872301566222,308.87384167459487,0.006121142767369747,0.7033743858337402
1250,128,1,5,7990488518485224,5261608.696132224,1.1968613478074985e-7,0.0010105567052960396
1250,16,0.01,1,7996964339387487,57469.621592993724,1.1920930376163597e-7,0.00002652037983352784
750,16,0.1,5,7999448250628493,4895646.196031108,1.1920930376163597e-7,1.1922122666874202e-7
750,16,0.3,7,8010342549967406,121.5285270900532,0.007105171214789152,0.708075225353241
1500,258,0.1,3,8017470164900103,8703949.962408308,1.1920930376163597e-7,1.1920930376163597e-7
1500,16,0.03,7,801794690609683,10427.159889798177,1.1920930376163597e-7,1.1920930376163597e-7
1500,32,0.01,3,8021031357241534,468655.205802604,1.1920930376163597e-7,0.0003446585906203836
750,128,1,3,8021551415185002,29079266.385956988,1.1976560188031726e-7,0.699276328086853
1750,16,0.01,7,8025081451387386,995.9031982421875,1.1920928955078125e-7,1.9245257476541155e-7
1750,64,0.01,5,8029415137475538,4131273,1.1920928955078125e-7,0.10199882835149765
1250,32,1,2,804016067036433,3.7523750136732037,0.12376127392053604,0.458364874124527
1250,32,0.3,2,8045527177330639,8483463.404808996,1.224994718995731e-7,2.9871472406739485e-7
750,258,0.01,8,8058014773828704,48911238.169326045,1.1920930376163597e-7,0.7020626664161682
1250,32,0.03,4,8066118734805231,635384.1840482773,1.1920930376163597e-7,1.3653041719408066e-7
750,64,1,0,807836505869712,338.75081931196735,0.005409048870205879,0.6995524168014526
1000,128,0.1,3,8089808092662365,34279307.913588054,1.1920930376163597e-7,1.1920930376163597e-7
750,64,1,3,8106492816627121,163.10246475996638,0.008741170167922974,0.702157199382782
1000,258,0.1,1,8109536207485046,38083435.46010072,1.1920930376163597e-7,1.1920930376163597e-7
1250,64,0.1,0,8118540482285918,15079662.202364182,1.1920930376163597e-7,1.1920930376163597e-7
750,64,0.1,8,8124398887346302,50118590.02539849,1.1920930376163597e-7,1.7493965742687578e-7
750,32,0.01,6,8137113292693252,49010962.15743802,1.1920930376163597e-7,0.7126601934432983
750,64,0.3,1,8139149405107802,47401154.34934206,1.1920930376163597e-7,0.007538180332630873
1750,128,1,5,8162293385133681,151251.0176779039,1.1920928955078125e-7,2.9197985895734746e-7
1250,258,0.1,6,8163116667076599,23305873.22172341,1.1920930376163597e-7,1.1920930376163597e-7
1250,32,0.1,0,8165357570087104,1097445.6042384678,1.1920930376163597e-7,1.1920930376163597e-7
1500,64,1,6,816624221091288,12.50782298407718,0.0068654390051960945,0.04342962056398392
1500,32,1,8,8176380204631571,2.4172266581661073,0.05790994316339493,0.0774921402335167
1500,16,1,4,8180266104168847,1.7049609169719961,0.2698475420475006,0.37787285447120667
750,128,0.1,1,8191362064718093,53406233.63348083,1.1920930376163597e-7,2.0415787105321215e-7
1500,128,1,5,8193359816712799,608790.984887079,1.1956693413139874e-7,0.000019767441699514166
1000,32,0.01,0,8195040809308256,24840273.0388087,1.1920930376163597e-7,0.7052476406097412
1250,32,0.1,3,8201387191870083,11658754.610168146,1.1920930376163597e-7,1.1920930376163597e-7
1750,64,1,3,8202002286776326,6.552132202533265,0.0049301860854029655,0.009831330738961697
1000,16,0.03,7,8234699956707475,2075.3510709582483,1.1920930376163597e-7,1.2216571576573187e-7
1750,258,0.03,3,8262551900255449,4193063.75,1.1920928955078125e-7,8.050977271523152e-7
1500,16,0.1,1,8274924223405582,1776.5659503262102,1.1920930376163597e-7,1.1920930376163597e-7
1750,128,1,7,8286500527515533,526794.9592670694,1.1941365585244057e-7,0.0000016980302461888641
1250,64,1,5,8287605562296267,15.358102348601086,0.009072461165487766,0.07416164129972458
1500,128,1,0,831891170462913,1040939.3207549842,1.194477192711929e-7,0.000004954054929839913
1500,16,0.03,4,8320457873157129,1092.588248659581,1.1920930376163597e-7,1.1920930376163597e-7
1250,128,0.1,8,8342268440188301,17998049.854465265,1.1920930376163597e-7,1.1920930376163597e-7
1750,32,1,0,8345774962753141,2.235710891145014,0.06877404451370239,0.09442219138145447
750,64,0.03,2,8368483143438432,58030357.08224236,1.1920930376163597e-7,0.703451931476593
1000,64,0.3,1,8368915286415246,27662656.70235435,1.1920930376163597e-7,1.7870667079478153e-7
750,32,0.03,5,8374131261534815,51165049.900650755,1.1920930376163597e-7,0.7003363370895386
1750,32,0.1,3,837686848143299,958.5356738555155,1.1920928955078125e-7,1.1920930376163597e-7
1250,258,0.3,3,8377402595895298,13832540.351032693,1.1920930376163597e-7,1.2757780609717884e-7
1500,32,0.1,6,8381122732920374,119908.67694616762,1.1920930376163597e-7,1.1920930376163597e-7
1250,128,0.1,0,8382750587094546,12896463.462621752,1.1920930376163597e-7,1.1920930376163597e-7
1750,16,0.3,7,8399138892769251,1.508238235369479,1.1920928955078125e-7,1.194000418536234e-7
1500,16,0.03,3,8401792938726727,73403.5068746201,1.1920930376163597e-7,1.1938811894651735e-7
750,64,0.01,3,8408928775767623,58534769.02211177,1.1920930376163597e-7,0.7034748792648315
1000,128,0.01,7,8415294488810081,42347770.95175231,1.1920930376163597e-7,0.7040911316871643
1250,16,0.01,5,8425245560265925,1727.3779864909334,1.1920930376163597e-7,1.7578670963303011e-7
1500,32,1,0,843347110169292,2.711863379738861,0.0637788474559784,0.0752687007188797
750,64,0.1,0,8442134454959415,52544369.73622301,1.1920930376163597e-7,1.7784836359169276e-7
1000,32,0.3,8,8451319047655598,35472259.77137712,1.1920930376163597e-7,0.7023566961288452
1250,32,0.3,0,8459206545801711,4855142.143701917,1.1920930376163597e-7,1.7695430187814054e-7
1250,128,0.01,7,8460302016034605,27463600.72608367,1.1920930376163597e-7,0.7017990350723267
1000,32,1,5,8485373934017881,4.4809558341102935,0.1281079798936844,0.563260018825531
1500,128,0.01,6,84931651818135,20800619.520372923,1.1920930376163597e-7,0.7021411657333374
1750,16,0.01,0,8498299729157034,10272.98828125,1.1920928955078125e-7,4.580357995109807e-7
1500,64,0.3,1,8505967184077217,2047338.9840733465,1.1920930376163597e-7,1.270055918212165e-7
1000,64,0.1,0,8508827727960513,37482487.53173929,1.1920930376163597e-7,1.1920930376163597e-7
1250,16,0.03,7,8509389060390057,5876.03787374045,1.1920930376163597e-7,1.1920930376163597e-7
1750,16,0.3,1,8520269198648166,1.7343361777892035,1.1920928955078125e-7,1.201510571036124e-7
1250,16,0.03,1,8520505948295771,127504.10980032566,1.1920930376163597e-7,1.1938811894651735e-7
1250,258,0.3,0,8562680106164322,7559817.598799515,1.1920930376163597e-7,1.198530412693799e-7
1750,258,0.3,2,8566366195255232,786805.3125,1.1920928955078125e-7,1.2004377936136734e-7
750,128,0.01,3,8567662619901368,53917921.57248288,1.1920930376163597e-7,0.7073606252670288
1000,16,1,5,8574308778405703,1.8046246249195976,0.37015488743782043,0.6614217758178711
1750,16,1,1,8578443795063004,1.6473001617203322,0.16965462267398834,0.18004225194454193
1500,32,0.01,0,8592888353116033,153214.71611038255,1.1920930376163597e-7,0.0009937166469171643
1250,258,0.01,3,8593209989207032,22318793.3393925,1.1920930376163597e-7,0.7089420557022095
750,64,0.3,7,8608925692007087,34948291.83383896,1.1920930376163597e-7,0.5043975710868835
1500,128,0.03,3,8646106033107261,12536699.50550896,1.1920930376163597e-7,0.00003082073089899495
1500,64,0.3,8,8647626298242921,1332990.8360423064,1.1920930376163597e-7,1.4458896657743026e-7
1250,64,0.03,4,8660776947039126,26140838.88376917,1.1920930376163597e-7,0.000011148005796712823
1000,128,0.01,5,8668872096968375,22627827.302552782,1.1920930376163597e-7,0.7114902138710022
1750,128,1,4,8672884513264477,160332.41232830074,1.1999267712781148e-7,0.000004006422841484891
1750,258,0.03,7,8674058900799573,2536334.5,1.1920928955078125e-7,5.968956315882679e-7
1500,258,0.3,0,8676517591429692,1384853.7099125732,1.1920930376163597e-7,1.2400151661040582e-7
1500,64,0.03,3,8683530543474062,14597406.25985357,1.1920930376163597e-7,0.0000035481484701449517
1500,128,0.1,8,8688137489314267,10415130.75841966,1.1920930376163597e-7,1.1920930376163597e-7
750,64,0.03,0,8690545520630681,58776360.99331176,1.1920930376163597e-7,0.6993342041969299
1750,32,0.3,1,8705525562421762,1334.0070763730898,1.1931147980703827e-7,1.6906264477256627e-7
1500,258,0.1,7,8709825604154824,4563606.955975657,1.1920930376163597e-7,1.1920930376163597e-7
1500,64,0.3,6,8713348416463039,6126038.309905814,1.1920930376163597e-7,1.6230346489010117e-7
750,32,0.3,4,8714820222146218,26038278.89599527,1.1920930376163597e-7,0.7099982500076294
750,128,0.01,4,8724889330269617,45740954.5472533,1.1920930376163597e-7,0.7093659043312073
1500,128,0.01,0,8728862534378132,13967138.334987363,1.1920930376163597e-7,0.5766180753707886
1250,64,0.01,0,8746475017423683,22995817.258684963,1.1920930376163597e-7,0.6974075436592102
1250,258,1,7,8760455034105149,3497648.7927241004,1.1920930376163597e-7,0.000030590337701141834
1000,16,0.03,2,8763965060678909,7519555.499003353,1.1920930376163597e-7,2.2923973119759466e-7
1500,16,0.01,3,8767713152767818,58455.904404906854,1.1920930376163597e-7,0.000007302938229258871
1000,258,0.01,2,8773254769926224,34438787.894576564,1.1920930376163597e-7,0.7041211128234863
1250,16,0.1,7,8774853910898537,29125.928018893046,1.1920930376163597e-7,1.1920930376163597e-7
1500,64,0.3,4,8787741092845572,3769076.797764153,1.1920930376163597e-7,1.3509990992588428e-7
1500,64,0.1,4,8796391388329411,9075334.052085951,1.1920930376163597e-7,1.1920930376163597e-7
1500,64,0.03,4,879773879686684,16367260.048870558,1.1920930376163597e-7,0.0000012050421673848177
1000,64,0.01,6,8801618269115599,31314262.26704904,1.1920930376163597e-7,0.7043662071228027
1250,128,0.01,6,8808027908656156,37210619.56414848,1.1920930376163597e-7,0.7008860111236572
750,16,0.03,6,8809408418769894,9333077.514978988,1.1920930376163597e-7,0.009564570151269436
1000,32,0.01,6,8817830944242848,27833344.682006754,1.1920930376163597e-7,0.7125255465507507
1750,16,0.01,4,8818739773404245,104996.26822100578,1.1920928955078125e-7,0.00019033502030652016
1500,16,0.1,6,8826003767796737,26497.00976461383,1.1920930376163597e-7,1.1920930376163597e-7
750,128,0.01,0,88581287875161,46922582.406392284,1.1920930376163597e-7,0.7051829099655151
1250,16,0.1,5,8873565050507575,2569.691694877911,1.1920930376163597e-7,1.1920930376163597e-7
1750,258,1,1,8884795493015742,3615601.8841622234,1.1931147980703827e-7,5.536689968721475e-7
1750,258,0.01,2,8897886197483414,3658320.5,1.1920928955078125e-7,0.13714228570461273
750,16,0.01,4,8898583884593004,14559790.323317982,1.1920930376163597e-7,0.2193751186132431
1250,64,0.01,3,8912157262187062,29812996.446013875,1.1920930376163597e-7,0.7002644538879395
1000,258,0.01,0,8918259441208997,27211144.756178766,1.1920930376163597e-7,0.6999585032463074
1750,258,0.03,0,8925833943654885,2103112,1.1920928955078125e-7,4.5111266899766633e-7
1000,64,0.01,4,8925889404951112,44757090.66453902,1.1920930376163597e-7,0.7055469751358032
1000,128,0.1,1,8936782834548034,42155682.97465098,1.1920930376163597e-7,1.203060406851364e-7
1000,16,0.1,7,8943619775124164,175604.64992449022,1.1920930376163597e-7,1.1920930376163597e-7
1750,128,0.03,0,8959243042813924,5829490,1.1920928955078125e-7,0.0000010194418109676917
1250,128,0.1,3,896658748721828,21823801.39840014,1.1920930376163597e-7,1.1920930376163597e-7
1500,128,0.03,4,9003659718027016,7151418.147484523,1.1920930376163597e-7,0.00000184638872724463
1000,32,0.03,7,9009724664030576,44336566.714669384,1.1920930376163597e-7,0.6740468740463257
750,32,0.03,6,9010164039062831,49211046.13358615,1.1920930376163597e-7,0.7163372039794922
1500,16,1,3,9013847431335819,1.4521053283515473,0.20743660628795624,0.21821805834770203
1250,258,1,4,9018999510035357,9107977.283020783,1.1925698117920547e-7,0.00001765363776939921
750,32,0.3,6,9027430288248024,48284038.2440941,1.1920930376163597e-7,0.7130062580108643
1250,64,0.03,0,9030615275566193,35607743.755226165,1.1920930376163597e-7,0.0007617322262376547
1750,258,0.01,6,9037044160726764,8510270,1.1920928955078125e-7,0.3213845193386078
1000,64,0.03,8,9043108999808129,37431923.537766986,1.1920930376163597e-7,0.001924007199704647
1750,128,1,8,904436638016621,101550.09244058751,1.194477192711929e-7,2.877121687561157e-7
1500,16,0.1,7,9052583805521546,6915.787131047857,1.1920930376163597e-7,1.1934044152894785e-7
1250,32,1,6,9061045895217248,3.4761680060267053,0.1014799177646637,0.27929288148880005
1500,16,0.3,1,9063608601180834,191.88034342378324,1.2048087683069753e-7,5.490662147167313e-7
750,32,1,3,9068041126602443,9.149777558221954,0.10530342161655426,0.7027793526649475
750,258,0.01,7,9072650430677526,51961897.80565908,1.1920930376163597e-7,0.7187418937683105
1750,128,0.1,4,9135953135386523,3533777.75,1.1920928955078125e-7,1.1920930376163597e-7
1750,32,0.01,8,9155924071320719,70467.296875,1.1920928955078125e-7,0.000016835347196320072
1500,64,0.03,1,9161224053465423,15224309.185120918,1.1920930376163597e-7,0.000006084427695896011
750,128,0.03,4,9161314779850711,40638607.15550052,1.1920930376163597e-7,0.0584137998521328
1500,32,0.01,7,9168474182300178,858297.5657419038,1.1920930376163597e-7,0.00280575267970562
1750,16,0.03,5,9179437401351958,11.218079566955566,1.1920928955078125e-7,1.194000418536234e-7
750,64,1,2,9197382428486119,258.97555822493587,0.007767862640321255,0.7034834027290344
1750,258,0.1,3,919942476297859,3326897.75,1.1920928955078125e-7,1.1920930376163597e-7
1750,258,0.03,5,9208255646357053,3422022.75,1.1920928955078125e-7,9.007246148939885e-7
1250,64,1,2,9213872945085809,25.069630645662063,0.00705776596441865,0.10463903844356537
1000,32,0.1,7,9215143292249982,15952276.0983405,1.1920930376163597e-7,1.1926891829716624e-7
1500,128,0.1,5,9228050082358021,3201418.8683611313,1.1920930376163597e-7,1.1920930376163597e-7
750,16,0.3,6,9235007790793083,746.9282985013926,0.0032430642750114202,0.7054170966148376
1750,64,0.3,1,9236781789689804,1640645.7540447365,1.1920928955078125e-7,1.4301539863481594e-7
1500,128,1,8,9251020203137873,1144185.2136480245,1.199245645011615e-7,0.000030358933145180345
1000,64,1,6,9277114436708307,45.58620222051409,0.012073772959411144,0.5420102477073669
1750,64,1,0,9283725114686259,7.771106789939913,0.0035585034638643265,0.0074581061489880085
1000,64,0.3,3,928673651355502,41104467.09996568,1.1920930376163597e-7,5.189898502067081e-7
1000,32,0.03,2,929480823380551,26877220.795985606,1.1920930376163597e-7,0.00940591562539339
1000,16,0.01,2,9312136649192692,15004.953289395178,1.1920930376163597e-7,0.000001884823973341554
1500,64,0.03,0,9316451909782842,16256442.062081091,1.1920930376163597e-7,0.000009429135388927534
1500,128,1,2,9321161282867956,825704.8823614692,1.2306374230774964e-7,0.0003470002266112715
750,16,0.3,3,9323526072223661,450.740823627751,0.009251014329493046,0.6995531320571899
1750,32,1,3,932888951231818,1.7135376662397268,0.03566952049732208,0.037938300520181656
1500,128,0.03,5,9331722570481348,9977131.810633205,1.1920930376163597e-7,0.0000034561901429697173
1500,64,0.1,7,9335088057707174,98172.91017187713,1.1920930376163597e-7,1.1920930376163597e-7
1750,258,0.01,0,9341288242432219,2375820.25,1.1920928955078125e-7,0.06847616285085678
1250,64,0.1,8,9349585871359123,14456296.27667519,1.1920930376163597e-7,1.1920930376163597e-7
1500,258,1,2,9351433636709993,3048711.755918895,1.1924903731141967e-7,0.000001638294293115905
1500,32,0.3,7,9361368546914948,126.65539007863174,1.1924903731141967e-7,2.4462943315484154e-7
1000,64,0.1,8,936436914550294,29796924.447929807,1.1920930376163597e-7,1.1920930376163597e-7
1750,32,1,1,9368715642125661,2.6187415148937845,0.08834516257047653,0.15112103521823883
1750,128,0.01,2,9375589807958166,3583508.5,1.1920928955078125e-7,0.09698290377855301
1750,64,0.1,8,9386645527447971,740476.5,1.1920928955078125e-7,1.1920930376163597e-7
750,258,0.01,2,9398769128395166,51048845.91450334,1.1920930376163597e-7,0.7072227597236633
1750,64,0.01,8,9403801657620725,1242081.25,1.1920928955078125e-7,0.015113186091184616
750,32,0.01,1,9419686029627894,54034933.55853396,1.1920930376163597e-7,0.7043284177780151
750,16,1,3,9427530556874247,3.0071478544318127,0.3098587989807129,0.7026045322418213
1250,64,0.1,3,9442761491876253,24057203.132157907,1.1920930376163597e-7,1.1920930376163597e-7
1750,128,0.01,1,9449409504866073,11440796,1.1920928955078125e-7,0.5431702733039856
1250,258,0.03,3,9467190005991806,20806743.519642886,1.1920930376163597e-7,0.00012218575284350663
1750,128,0.1,1,9477327437657727,9494819,1.1920928955078125e-7,1.1920930376163597e-7
1750,128,0.3,3,9479892333126083,1762736.5,1.1920928955078125e-7,1.2171270213912067e-7
1000,16,0.01,1,9479914768258743,3165079.596712361,1.1920930376163597e-7,0.020184889435768127
1750,32,0.03,2,949705481903729,10351.4287109375,1.1920928955078125e-7,1.1923314957584807e-7
1750,16,0.03,1,9508511544782108,12403.111328125,1.1920928955078125e-7,1.1920930376163597e-7
1000,64,0.03,7,952814897387253,18357501.81161525,1.1920930376163597e-7,0.00001512945891590789
1750,32,0.03,7,9530473343007252,49795.64931730398,1.1920928955078125e-7,1.1948348799251107e-7
1000,258,0.1,0,9538771790630167,24243993.109890804,1.1920930376163597e-7,1.1920930376163597e-7
1250,258,0.3,1,9577023142623786,24699771.05555784,1.1920930376163597e-7,1.20878240750244e-7
750,128,0.1,5,9584910772773523,51242773.89138533,1.1920930376163597e-7,1.34789956973691e-7
1500,64,0.01,3,9586522641753681,11317897.864866685,1.1920930376163597e-7,0.43784549832344055
1000,64,0.03,2,9593684300976382,35185659.80554249,1.1920930376163597e-7,0.007735380437225103
1750,128,0.03,6,959450405153511,8434644,1.1920928955078125e-7,7.868246711950633e-7
1250,64,0.01,6,9617160740324318,26960522.786055233,1.1920930376163597e-7,0.7054937481880188
1750,128,0.1,7,9635716500500673,10935209,1.1920928955078125e-7,1.1920930376163597e-7
1500,32,0.1,2,9637267379371108,39189.366305933545,1.1920930376163597e-7,1.1920930376163597e-7
1000,128,0.03,2,9637629060991351,33394676.019044396,1.1920930376163597e-7,0.0023954801727086306
1500,64,0.01,2,9640097483508472,11598918.59133101,1.1920930376163597e-7,0.48832616209983826
1250,32,0.01,5,9674472772977774,678491.3227535487,1.1920930376163597e-7,0.0021449271589517593
1750,16,0.1,7,9675152322418973,1.9671395741621207,1.1920928955078125e-7,1.1920930376163597e-7
1000,32,0.1,5,9708395449351326,30352102.38174744,1.1920930376163597e-7,1.1920930376163597e-7
750,64,0.1,5,9717272353262693,56525033.261690944,1.1920930376163597e-7,2.9258745826155064e-7
1250,128,0.01,1,9719587851611808,20390409.569273762,1.1920930376163597e-7,0.7058967351913452
1750,16,0.01,2,9723602822726386,69108.2109375,1.1920928955078125e-7,0.00003530898175085895
1250,258,0.03,0,9741047522494929,19642137.658474725,1.1920930376163597e-7,0.00006636802572757006
1000,128,0.3,5,9744440339808385,32698124.102079857,1.1920930376163597e-7,1.5301706923764868e-7
1000,64,1,8,9761885938291391,25.76373501676463,0.015546782873570919,0.37684178352355957
750,16,0.03,0,9787481433197941,46895730.40959329,1.1920930376163597e-7,0.6941221356391907
1000,258,0.03,6,9793705459845451,39925143.24055204,1.1920930376163597e-7,0.010660874657332897
750,128,0.1,7,9798643129626662,53775841.58942013,1.1920930376163597e-7,1.6354324827716482e-7
1250,16,1,2,981738472807359,1.8378664580898088,0.31283366680145264,0.5289296507835388
1500,128,0.03,7,9826539786510553,21320295.458422724,1.1920930376163597e-7,0.0000606189169047866
1000,16,0.3,6,9842937377252179,164.8960150699415,0.0002762982912827283,0.03029625490307808
1250,16,0.3,4,984415456956327,35.97108177994041,0.000011224381523788907,0.000023330192561843432
750,128,1,7,9845587492521682,33004261.04782245,1.1976560188031726e-7,0.7036837339401245
750,32,0.03,7,986414315360513,43302062.837991856,1.1920930376163597e-7,0.07569558173418045
750,16,0.1,4,9864981306755789,31280138.44274115,1.1920930376163597e-7,1.192808412042723e-7
750,64,0.1,7,9867240582337327,45822006.53759115,1.1920930376163597e-7,1.3010503607802093e-7
1750,32,0.3,2,9868582818385787,26.826481777848112,1.1920928955078125e-7,1.699328748827611e-7
1500,128,0.3,4,9879061322857206,1300419.4699779188,1.1920930376163597e-7,1.2261870097063365e-7
750,128,1,6,9879650030494079,27753580.516458187,1.2000403160072892e-7,0.7066086530685425
1250,128,0.3,3,9890528730944267,12849253.468249623,1.1920930376163597e-7,1.3413431076969573e-7
1000,32,0.1,1,9904666505878587,42800986.89772476,1.1920930376163597e-7,1.35445617388541e-7
750,258,1,0,9914412823614148,29698286.45968837,1.1920930376163597e-7,0.70387202501297
1750,258,0.1,8,9919978054021563,2818929,1.1920928955078125e-7,1.1920930376163597e-7
1000,128,0.03,7,9923835155744044,48367218.234178275,1.1920930376163597e-7,0.10800712555646896
1250,64,0.03,7,9928688494002619,11142711.36003085,1.1920930376163597e-7,0.0000013275929404699127
1500,16,0.01,2,9930541939539004,12429.959916898346,1.1920930376163597e-7,2.708160025122197e-7
1000,16,0.03,1,9934063318407229,371653.7051128981,1.1920930376163597e-7,1.5548498311090952e-7
750,128,0.1,6,9948120172231555,54909533.45427353,1.1920930376163597e-7,1.5720131329999276e-7
1750,64,0.01,3,9948492066627516,9133362,1.1920928955078125e-7,0.3310251832008362
1500,32,0.01,2,9993822675563512,84411.99774980571,1.1920930376163597e-7,0.0000367609754903242
